,datetime,name,tempmax,tempmin,temp温度,feelslikemax,feelslikemin,feelslike（体感温度）,dew,"humidity
（湿度）","precip
（降水）","precipprob 
（降水概率）","precipcover
（降水覆盖范围）","preciptype
（降水类型）",snow,snowdepth,"windgust
（阵风）","windspeed
（风速）","winddir
（风向）","sealevelpressure
（海平面气压）","cloudcover
（云量）","visibility
（能见度）","solar radiation
（太阳辐射）","solar energy
（太阳辐射能）","uvindex
（紫外线）","severerisk
（严重风险）","sunrise
（日出时间）","sunset
（日落时间）","moon phase
（月相）","conditions
（气象条件）","description
（描述）","icon
（气象图标）","stations
（气象观测站位置）"
1421,2016/11/21,Beijing,1,-4,-1.3,-3.7,-12.7,-7.6,-9.2,59.5,7.4,100,12.5,"rain,snow",,,64.8,39.6,1.5,1031.4,79,10.6,78,6.7,3,,2016-11-21T07:06:10,2016-11-21T16:54:08,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,precipitation,"ZBAA,54511099999"
1422,2016/11/22,Beijing,0,-7,-3.2,-5.9,-14.6,-9.8,-18.3,30.3,0,0,0,,,,50.4,39.6,320.1,1039.2,10.4,13.1,135.1,11.8,5,,2016-11-22T07:07:17,2016-11-22T16:53:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1423,2016/11/23,Beijing,3,-9,-1.7,-2.1,-14.3,-5.8,-16.2,34.4,0,0,0,,,,50.4,28.8,301.2,1035.4,8.2,11,131.9,11.5,5,,2016-11-23T07:08:23,2016-11-23T16:53:01,0.79,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1424,2016/11/24,Beijing,4,-8,-2,2.2,-13.1,-3.7,-11.3,52,0,0,0,,,,,10.8,202.5,1029.6,5.9,8.8,117.7,10.3,5,,2016-11-24T07:09:29,2016-11-24T16:52:31,0.82,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1425,2016/11/25,Beijing,5,-7,-0.9,5,-11.9,-2.4,-7.7,63.1,0,0,0,,,,,14.4,331.2,1025.3,22.9,5,106.3,9.2,4,,2016-11-25T07:10:34,2016-11-25T16:52:02,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1426,2016/11/26,Beijing,9,-4,1.8,7.1,-4,0.3,-4.6,68.2,0,0,0,,,,36,18,218.8,1020.6,19.6,3,109.3,9.4,5,,2016-11-26T07:11:39,2016-11-26T16:51:36,0.89,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1427,2016/11/27,Beijing,8,-4,1.5,5.1,-7.1,-1,-11.2,46.6,0,0,0,,,,46.8,36,342.8,1027.5,0,9.1,128.8,11,5,,2016-11-27T07:12:43,2016-11-27T16:51:12,0.92,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1428,2016/11/28,Beijing,8.1,-7,-0.1,8,-7.8,-1.1,-9.4,53.9,0,0,0,,,,,10.8,321.3,1032.3,10.8,8.5,116,10,5,,2016-11-28T07:13:46,2016-11-28T16:50:50,0.95,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1429,2016/11/29,Beijing,4,-5,0.9,4,-7.1,-0.7,-4.8,66.6,0,0,0,,,,,10.8,68,1033.7,43.4,6.9,45.3,3.9,2,,2016-11-29T07:14:49,2016-11-29T16:50:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1430,2016/11/30,Beijing,11,-4,4.2,11,-7.1,2.7,-4.6,58.4,0,0,0,,,,54,32.4,291.4,1024.8,43.8,7.1,110.4,9.6,5,,2016-11-30T07:15:50,2016-11-30T16:50:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1431,2016/12/1,Beijing,10,-3,3.3,9,-3,1.9,-10.3,40.6,0,0,0,,,,,25.2,342.2,1032,4.2,11.8,124.2,10.7,5,,2016-12-01T07:16:51,2016-12-01T16:49:58,0.06,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1432,2016/12/2,Beijing,10,-6,1.2,9.2,-9.4,0.3,-7.3,58.4,0,0,0,,,,,10.8,289.5,1029.4,4.2,7.8,112.7,9.7,5,,2016-12-02T07:17:51,2016-12-02T16:49:44,0.09,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1433,2016/12/3,Beijing,7.3,-5,0.5,7,-7.1,-0.2,-3.7,75.3,0,0,0,,,,,7.2,65.4,1021.3,18.8,3.9,81.9,7,3,,2016-12-03T07:18:50,2016-12-03T16:49:34,0.13,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1434,2016/12/4,Beijing,10,-3,2.2,9.2,-6,0.6,-3.2,71.2,0,0,0,,,,,14.4,356.7,1017,20,3.5,99.8,8.7,4,,2016-12-04T07:19:47,2016-12-04T16:49:25,0.16,Clear,Partly cloudy throughout the day.,clear-day,"ZBAA,54511099999"
1435,2016/12/5,Beijing,6.1,-5,1.4,2.2,-7.1,-1.3,-11.1,48.7,0,0,0,,,,72,46.8,328.8,1027.7,10.8,8.6,111,9.7,5,,2016-12-05T07:20:44,2016-12-05T16:49:19,0.2,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1436,2016/12/6,Beijing,5.4,-9,-2,5,-9.4,-2.6,-11.1,52.8,0,0,0,,,,,7.2,171.1,1023.2,16.5,8.2,103.2,9,4,,2016-12-06T07:21:39,2016-12-06T16:49:14,0.23,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1437,2016/12/7,Beijing,8.1,-5,1.6,7,-6,0.1,-6.2,57.5,0,0,0,,,,,14.4,148.8,1023.3,17,6.3,110.1,9.6,5,,2016-12-07T07:22:33,2016-12-07T16:49:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1438,2016/12/8,Beijing,9,-4,3.2,5.1,-4,0.2,-8.3,52,0,0,0,,,,64.8,46.8,346.9,1018.3,7.5,8.3,114.8,9.8,5,,2016-12-08T07:23:26,2016-12-08T16:49:13,0.3,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1439,2016/12/9,Beijing,5,-4.2,0.4,5,-7.1,-2,-12.2,40.8,0,0,0,,,,,18,355.4,1028.6,26.6,11.8,110.6,9.4,5,,2016-12-09T07:24:18,2016-12-09T16:49:16,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1440,2016/12/10,Beijing,6,-8,-1.9,6,-14.1,-4,-11.6,52.4,0,0,0,,,,,14.4,352.6,1029.5,2.5,9.4,97.2,8.3,4,,2016-12-10T07:25:08,2016-12-10T16:49:20,0.37,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1441,2016/12/11,Beijing,3.4,-7,-1.6,2,-9.1,-2.8,-7.3,66.2,0,0,0,,,,,10.8,114.8,1025.2,25.7,4.3,82,7.1,4,,2016-12-11T07:25:56,2016-12-11T16:49:27,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1442,2016/12/12,Beijing,7,-1.4,2.3,6,-2.5,0.7,-3.9,64.6,0,0,0,,,,,14.4,15.3,1024.5,30.1,3.2,61.3,5.3,2,,2016-12-12T07:26:44,2016-12-12T16:49:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1443,2016/12/13,Beijing,5,-3,1,2.5,-5.7,-2.1,-13.4,36.7,0,0,0,,,,,18,25.6,1031.2,69.3,10.3,63,5.4,3,,2016-12-13T07:27:29,2016-12-13T16:49:48,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1444,2016/12/14,Beijing,3.4,-6,-1.3,3,-11.7,-4.8,-16.5,31.6,0,0,0,,,,36,14.7,21.6,1033.5,1.9,11.9,111.4,9.4,5,,2016-12-14T07:28:13,2016-12-14T16:50:02,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1445,2016/12/15,Beijing,5,-8,-0.9,0.7,-11.8,-4.4,-14.2,40.5,0,0,0,,,,61.2,39.6,319.6,1032.6,0,11,114.1,9.8,5,,2016-12-15T07:28:56,2016-12-15T16:50:18,0.54,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1446,2016/12/16,Beijing,7,-9,-1.7,6,-9,-2.3,-10.5,55.3,0,0,0,,,,,7.2,157.6,1026.7,20.7,7.3,108.5,9.3,5,,2016-12-16T07:29:36,2016-12-16T16:50:36,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1447,2016/12/17,Beijing,5,-6,-1.1,5,-7.1,-2.2,-6.7,67.3,0,0,0,,,,,7.4,31.4,1022.5,36.3,4.5,86.6,7.5,4,,2016-12-17T07:30:15,2016-12-17T16:50:56,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1448,2016/12/18,Beijing,7,-7,-0.6,7,-8.3,-2.4,-6.3,69.4,0,0,0,,,,,14.4,343.8,1024,19.7,3.4,85.4,7.2,4,,2016-12-18T07:30:53,2016-12-18T16:51:19,0.64,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1449,2016/12/19,Beijing,9,-6,-0.4,9,-8.3,-2.1,-6.1,69.9,0,0,0,,,,,7.2,15.3,1025.1,19,4,96,8.3,4,,2016-12-19T07:31:28,2016-12-19T16:51:43,0.67,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1450,2016/12/20,Beijing,0,-5,-2.7,-1,-8.3,-4.3,-3.7,93.3,0,0,0,,,,,10.8,115.4,1029.1,34.4,0.6,61.9,5.3,3,,2016-12-20T07:32:01,2016-12-20T16:52:10,0.7,Partially cloudy,Partly cloudy throughout the day.,overcast,"ZBAA,54511099999"
1451,2016/12/21,Beijing,3.4,-3,0.1,3,-4.8,-1,-2.4,83.8,0,0,0,,,,,7.2,69,1026.3,30.9,1.1,62.9,5.5,3,,2016-12-21T07:32:33,2016-12-21T16:52:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1452,2016/12/22,Beijing,5.1,-2,2,0.9,-5.7,-1.8,-10.7,42,0,0,0,,,,50.4,32.4,324,1023.8,14.1,10.8,108.1,9.4,5,,2016-12-22T07:33:03,2016-12-22T16:53:09,0.77,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1453,2016/12/23,Beijing,4,-5.6,-1.9,4,-9.6,-4.7,-13.6,41.9,0,0,0,,,,,18,37.5,1030.4,28.7,11.6,109.5,9.3,5,,2016-12-23T07:33:30,2016-12-23T16:53:41,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1454,2016/12/24,Beijing,4,-8,-2.9,2.2,-8.3,-4.1,-9,64,0,0,0,,,,,10.8,60.6,1030.7,22.5,6.6,91.6,7.9,4,,2016-12-24T07:33:56,2016-12-24T16:54:16,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1455,2016/12/25,Beijing,1,-7,-2.2,1,-10.6,-3.3,-6.5,73.3,0,0,0,,,,,10.8,24.6,1029.1,30,4.9,53,4.5,2,,2016-12-25T07:34:20,2016-12-25T16:54:52,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1456,2016/12/26,Beijing,4,-5,0.5,0.6,-6.7,-2,-12.9,39.3,0,0,0,,,,,14.6,27.8,1031.4,62,9.3,42.6,3.7,2,,2016-12-26T07:34:42,2016-12-26T16:55:31,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1457,2016/12/27,Beijing,2.3,-7,-2.1,2,-12.9,-5.5,-15.1,38.5,0,0,0,,,,,14.6,339.6,1034.7,7.1,11,110.1,9.5,5,,2016-12-27T07:35:01,2016-12-27T16:56:11,0.93,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1458,2016/12/28,Beijing,2,-6,-2,-2.8,-9.4,-6.1,-13.5,48.6,0,0,0,,,,28.8,36,329.3,1032.8,13.7,9.7,110.3,9.5,5,,2016-12-28T07:35:19,2016-12-28T16:56:53,0.96,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1459,2016/12/29,Beijing,2,-9,-2.6,-0.9,-14.3,-6,-16.1,36.5,0,0,0,,,,21.6,18,272.1,1035.3,4.9,10,113.9,9.8,5,,2016-12-29T07:35:34,2016-12-29T16:57:36,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1460,2016/12/30,Beijing,0.5,-11,-5.3,0,-14.3,-6.5,-10.4,69.2,0,0,0,,,,,10.8,105,1029.6,18.1,4.4,69.5,6,3,,2016-12-30T07:35:47,2016-12-30T16:58:22,0.03,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1461,2016/12/31,Beijing,3,-9,-4,2,-12.9,-5.2,-8.7,73.3,0,0,0,,,,,7.2,133.3,1027.2,18.8,3.1,91.9,8,4,,2016-12-31T07:35:58,2016-12-31T16:59:09,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1462,2017/1/1,Beijing,0,-6,-4.4,0,-9.4,-5.4,-6,88.8,0,0,0,,,,,7.2,145.3,1025.3,24.5,0.9,83.2,7.2,4,,2017-01-01T07:36:06,2017-01-01T16:59:56,0.1,Partially cloudy,Partly cloudy throughout the day.,overcast,"ZBAA,54511099999"
1463,2017/1/2,Beijing,8,-8.1,-1.1,6.9,-11.8,-3.4,-8.1,64.1,0,0,0,,,,,18,237,1025.7,3.8,4.3,109.7,9.4,5,,2017-01-02T07:36:13,2017-01-02T17:00:47,0.14,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1464,2017/1/3,Beijing,9,-8,-1.7,7.3,-9.4,-2.6,-6.8,73.1,0,0,0,,,,,14.4,195.5,1022.9,15,2.8,109.5,9.4,5,,2017-01-03T07:36:17,2017-01-03T17:01:38,0.17,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1465,2017/1/4,Beijing,5,-9,-2,3.4,-9,-3.2,-5.1,81.9,0,0,0,,,,,10.8,110.2,1026.2,19.1,1.7,93.9,8.1,4,,2017-01-04T07:36:19,2017-01-04T17:02:31,0.21,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1466,2017/1/5,Beijing,3.3,-3.2,0.3,3,-5.5,-1.6,-3.1,79.6,0,0,0,,,,,14.4,7.9,1030.6,27.3,2.5,61.3,5.2,3,,2017-01-05T07:36:19,2017-01-05T17:03:26,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1467,2017/1/6,Beijing,5.1,-5,-0.9,4.1,-5,-1.2,-4.8,76.6,0,0,0,,,,,7.2,34.3,1027.2,20.3,2.5,88.6,7.6,4,,2017-01-06T07:36:17,2017-01-06T17:04:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1468,2017/1/7,Beijing,2.2,-1,0.7,2,-1.3,0.1,-1.7,84.3,0.2,100,4.17,"rain,snow",,,,7.2,54.2,1024.1,25.9,2.2,30.1,2.5,1,,2017-01-07T07:36:13,2017-01-07T17:05:19,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,precipitation,"ZBAA,54511099999"
1469,2017/1/8,Beijing,7,0,2.8,3.5,-5.9,-1.5,-9,44.5,0,0,0,,,,46.8,32.4,308.9,1022.5,21.9,10,105.6,9.3,5,,2017-01-08T07:36:06,2017-01-08T17:06:17,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1470,2017/1/9,Beijing,4,-3,0.7,1.2,-8,-3.8,-12.4,38.5,0,0,0,,,,50.4,32.4,296.6,1025.9,1.2,11.7,120.6,10.5,5,,2017-01-09T07:35:58,2017-01-09T17:07:17,0.38,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1471,2017/1/10,Beijing,4.1,-6,-0.5,0.2,-9.3,-4.8,-16.7,30.2,0,0,0,,,,54,32.4,317.1,1029.1,31.6,11.8,121.8,10.6,5,,2017-01-10T07:35:47,2017-01-10T17:08:17,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1472,2017/1/11,Beijing,7,-9,-1.2,4,-10.1,-3,-13.5,43.7,0,0,0,,,,46.8,36,296.6,1025.3,7.6,9.2,113.3,9.8,5,,2017-01-11T07:35:34,2017-01-11T17:09:19,0.45,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1473,2017/1/12,Beijing,6.1,-7,-0.2,3.1,-10.7,-3.2,-12.4,43,0,0,0,,,,50.4,25.2,291.5,1020.9,10.6,9.7,117.5,10.2,5,,2017-01-12T07:35:18,2017-01-12T17:10:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1474,2017/1/13,Beijing,3,-3,-0.1,-2.1,-10,-6.1,-20.3,21.1,0,0,0,,,,57.6,39.6,334.7,1025.4,0,13.2,130.2,11.2,5,,2017-01-13T07:35:01,2017-01-13T17:11:26,0.52,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1475,2017/1/14,Beijing,3,-9,-2.8,1,-14.3,-6.4,-19,31.1,0,0,0,,,,,18,64.4,1032.8,17.3,12.4,126.9,10.9,5,,2017-01-14T07:34:41,2017-01-14T17:12:30,0.55,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1476,2017/1/15,Beijing,-1,-5.5,-3.5,-3,-8.9,-6,-8,71.3,0,0,0,,,,,12.7,137.1,1033.5,51.8,9.9,104.5,8.9,5,,2017-01-15T07:34:19,2017-01-15T17:13:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1477,2017/1/16,Beijing,-0.6,-3.3,-2,-1,-5.2,-2.8,-6.7,70.3,0,0,0,,,,,7.2,84.5,1031.9,70.4,5.8,96.6,8.3,4,,2017-01-16T07:33:55,2017-01-16T17:14:42,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1478,2017/1/17,Beijing,3,-6,-1.3,3,-10.7,-2.7,-6.8,67.6,0,0,0,,,,,10.8,25,1030.7,19.2,4.1,98.6,8.4,4,,2017-01-17T07:33:29,2017-01-17T17:15:49,0.65,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1479,2017/1/18,Beijing,2,-8,-2.9,2,-13.1,-5.9,-14.8,41.8,0,0,0,,,,,21.6,38.2,1033.2,41.4,10,114,9.9,5,,2017-01-18T07:33:01,2017-01-18T17:16:57,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1480,2017/1/19,Beijing,-1,-7.5,-3.7,-3,-17,-10.1,-15.6,45.4,0,0,0,,,,82.8,57.6,328.8,1030.9,19.7,9,115.7,10,5,,2017-01-19T07:32:31,2017-01-19T17:18:05,0.72,Clear,Clear conditions throughout the day.,overcast,"ZBAA,54511099999"
1481,2017/1/20,Beijing,0,-12,-6,-1,-17.9,-9.9,-20.7,31.3,0,0,0,,,,21.6,28.8,6,1033.7,6.9,12,133.7,11.7,5,,2017-01-20T07:31:58,2017-01-20T17:19:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1482,2017/1/21,Beijing,0.3,-12,-5.1,-6.2,-16.4,-10.3,-20.8,32.4,0,0,0,,,,61.2,43.2,331.5,1030.8,6.8,12,138.9,12.1,6,,2017-01-21T07:31:24,2017-01-21T17:20:23,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1483,2017/1/22,Beijing,0,-12,-6,-2,-16.7,-9.6,-20,33.4,0,0,0,,,,,18,20.6,1035.3,7.7,11.2,130.2,11.2,5,,2017-01-22T07:30:48,2017-01-22T17:21:33,0.81,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1484,2017/1/23,Beijing,0,-12,-6.6,-1,-17.9,-9.1,-17.5,44.3,0,0,0,,,,,14.4,30.7,1035.6,12.3,10.3,115,9.9,5,,2017-01-23T07:30:09,2017-01-23T17:22:43,0.84,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1485,2017/1/24,Beijing,3,-13,-4.5,3,-16.4,-6.3,-14.7,48.6,0,0,0,,,,,10.8,26.7,1036.7,36.2,8.5,113,9.7,5,,2017-01-24T07:29:29,2017-01-24T17:23:54,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1486,2017/1/25,Beijing,3,-9,-3.5,3,-11.8,-4.7,-10.7,59.6,0,0,0,,,,,7.2,97.9,1031.9,25.6,5.1,97.2,8.4,4,,2017-01-25T07:28:47,2017-01-25T17:25:05,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1487,2017/1/26,Beijing,9,-6,-0.4,4.1,-9.4,-3.9,-11,52.3,0,0,0,,,,75.6,54,338.4,1024.3,20.4,6.6,57.2,4.8,3,,2017-01-26T07:28:03,2017-01-26T17:26:16,0.94,Partially cloudy,Partly cloudy throughout the day.,overcast,"ZBAA,54511099999"
1488,2017/1/27,Beijing,4,-7,-0.6,-0.4,-10.6,-4.3,-15.2,33.5,0,0,0,,,,,36,229.7,1030.6,31.8,10.9,133.1,11.5,6,,2017-01-27T07:27:17,2017-01-27T17:27:28,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1489,2017/1/28,Beijing,2,-7,-2.2,2,-7,-2.9,-9.8,57.1,0,0,0,,,,,7.2,95.3,1021.7,28.2,4,97.3,8.5,4,,2017-01-28T07:26:29,2017-01-28T17:28:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1490,2017/1/29,Beijing,0.3,-5,-2.1,-5.4,-11.7,-8.3,-18.3,31.4,0,0,0,,,,54,46.8,342.1,1029.7,58.1,11.5,109.5,9.6,5,,2017-01-29T07:25:39,2017-01-29T17:29:52,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1491,2017/1/30,Beijing,1,-13,-4.3,-1.3,-19,-8.8,-24.3,21.4,0,0,0,,,,,28.8,331.7,1036.9,25.3,12,151.4,13,6,,2017-01-30T07:24:48,2017-01-30T17:31:04,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1492,2017/1/31,Beijing,6,-7,-0.8,4,-11.9,-3.2,-20.8,22,0,0,0,,,,,11,259.7,1029.2,43.1,8.8,137.7,12,5,,2017-01-31T07:23:55,2017-01-31T17:32:16,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1493,2017/2/1,Beijing,4,-7,-1.4,2.3,-11.7,-4.8,-20.8,23.3,0,0,0,,,,28.8,18,26.3,1037,0,12.1,156,13.5,6,,2017-02-01T07:23:00,2017-02-01T17:33:29,0.15,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1494,2017/2/2,Beijing,5,-12,-3.4,3.4,-16.4,-5.6,-18.3,35.2,0,0,0,,,,,14.4,334.4,1030.7,18.3,9.3,137.4,11.8,5,,2017-02-02T07:22:03,2017-02-02T17:34:41,0.18,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1495,2017/2/3,Beijing,6,-8,-1.6,5,-11.8,-2.8,-14,41.4,0,0,0,,,,25.2,7.4,63.3,1023.4,22.5,6.6,127.3,11,5,,2017-02-03T07:21:05,2017-02-03T17:35:53,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1496,2017/2/4,Beijing,9,-4,2.6,8,-5.3,1.3,-8.5,45.9,0,0,0,,,,25.2,21.6,310.6,1018.5,27.5,4.1,111.6,9.6,5,,2017-02-04T07:20:05,2017-02-04T17:37:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1497,2017/2/5,Beijing,8.8,-4,4.2,7.4,-9.2,0.8,-15.3,25.2,0,0,0,,,,50.4,28.8,328.7,1022.2,14.6,13.1,158.9,13.7,6,,2017-02-05T07:19:03,2017-02-05T17:38:18,0.29,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1498,2017/2/6,Beijing,4.4,-2,1.2,4,-8,-2.1,-17.2,24.9,0,0,0,,,,,21.6,64.6,1031.8,53.9,12.5,132.4,11.5,6,,2017-02-06T07:18:00,2017-02-06T17:39:30,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1499,2017/2/7,Beijing,2.1,-4,-1.2,1,-7.1,-2.5,-9,56.2,0,0,0,,,,,10.8,82.3,1031.4,57.2,8.6,95.3,8.2,4,,2017-02-07T07:16:56,2017-02-07T17:40:42,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1500,2017/2/8,Beijing,5,-6,-1.1,0.9,-11.7,-6.3,-15.1,40.5,0,0,0,,,,64.8,46.8,335.4,1031,21.7,10.9,152.8,13.1,6,,2017-02-08T07:15:50,2017-02-08T17:41:54,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
1501,2017/2/9,Beijing,3,-4,-1.2,-3.4,-12.7,-8.3,-20.2,23,0,0,0,,,,68.4,50.4,322.4,1028.8,0.3,13.2,171.4,14.9,6,,2017-02-09T07:14:42,2017-02-09T17:43:06,0.43,Clear,Clear conditions throughout the day.,overcast,"ZBAA,54511099999"
1502,2017/2/10,Beijing,5,-4,0.4,0.2,-11.1,-5.3,-21.8,18,0,0,0,,,,57.6,39.6,322.4,1029.2,0,13,172.5,14.8,6,,2017-02-10T07:13:33,2017-02-10T17:44:17,0.47,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1503,2017/2/11,Beijing,9,-7,1.4,8,-10.7,-0.9,-17.9,23.8,0,0,0,,,,,21.6,356.6,1028.2,0,11.8,169.5,14.6,6,,2017-02-11T07:12:23,2017-02-11T17:45:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1504,2017/2/12,Beijing,10,-8,0.2,8.5,-11.8,-1.1,-13.2,39.3,0,0,0,,,,,10.8,72.2,1026.7,15.4,8.5,155.9,13.6,6,,2017-02-12T07:11:11,2017-02-12T17:46:40,0.54,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1505,2017/2/13,Beijing,12.1,-7,3,12.1,-10.6,1.5,-11.7,38.6,0,0,0,,,,25.2,14.4,45.6,1031.3,1.7,9.2,170.5,14.7,6,,2017-02-13T07:09:59,2017-02-13T17:47:51,0.57,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1506,2017/2/14,Beijing,5,-7,-0.8,4.1,-8.2,-2.1,-5.3,72.4,0,0,0,,,,,10.8,88.4,1033.2,20.8,3.4,124.1,10.8,5,,2017-02-14T07:08:44,2017-02-14T17:49:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
